Data;EstacaoCodigo;NivelConsistencia;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;Ano;Mes;DadoSintetico
1970-10-01;349000;1;1;5.0;16.2;18.0;5.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.2;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1970;10;False
1970-10-01;349000;2;1;5.0;16.2;18.0;5.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.2;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1970;10;False
1970-11-01;349000;2;1;6.0;41.5;6.0;11.0;1;1;0;0;0.0;5.0;0.0;0.0;0.0;6.0;0.5;0.0;5.0;0.0;3.0;0.0;0.0;6.0;4.0;0.0;0.0;2.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1970;11;False
1970-11-01;349000;1;1;6.0;41.5;6.0;11.0;1;1;0;0;0.0;5.0;0.0;0.0;0.0;6.0;0.5;0.0;5.0;0.0;3.0;0.0;0.0;6.0;4.0;0.0;0.0;2.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1970;11;False
1970-12-01;349000;1;1;0.0;0.0;1.0;0.0;1;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1970;12;False
1971-04-01;349000;1;1;20.0;47.9;26.0;6.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.3;20.0;1.7;3.3;4.5;1.1;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;4;False
1971-04-01;349000;2;1;20.0;47.9;26.0;6.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.3;20.0;1.7;3.3;4.5;1.1;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;4;False
1971-05-01;349000;1;1;107.0;230.7;2.0;17.0;1;1;0;0;13.7;107.0;9.0;0.0;7.6;2.1;1.3;0.4;0.4;0.0;13.7;16.5;0.0;7.3;0.6;28.0;5.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;11.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;5;False
1971-05-01;349000;2;1;107.0;230.7;2.0;17.0;1;1;0;0;13.7;107.0;9.0;0.0;7.6;2.1;1.3;0.4;0.4;0.0;13.7;16.5;0.0;7.3;0.6;28.0;5.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;11.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;5;False
1971-06-01;349000;1;1;46.6;180.9;5.0;15.0;1;1;0;0;33.0;10.7;0.0;19.0;46.6;3.2;0.0;0.7;14.8;0.0;3.6;3.4;24.8;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.3;1.8;0.0;2.1;0.0;0.0;0.0;9.4;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;6;False
1971-06-01;349000;2;1;46.6;180.9;5.0;15.0;1;1;0;0;33.0;10.7;0.0;19.0;46.6;3.2;0.0;0.7;14.8;0.0;3.6;3.4;24.8;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.3;1.8;0.0;2.1;0.0;0.0;0.0;9.4;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;6;False
1971-07-01;349000;1;1;18.7;51.8;18.0;9.0;1;1;0;0;5.5;0.0;0.2;0.3;0.0;2.3;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.7;7.1;0.0;3.3;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;7;False
1971-07-01;349000;2;1;18.7;51.8;18.0;9.0;1;1;0;0;5.5;0.0;0.2;0.3;0.0;2.3;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.7;7.1;0.0;3.3;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;7;False
1971-08-01;349000;1;1;21.5;39.3;29.0;4.0;1;1;0;0;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;21.5;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;8;False
1971-08-01;349000;2;1;21.5;39.3;29.0;4.0;1;1;0;0;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;21.5;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;8;False
1971-09-01;349000;1;1;24.9;41.1;12.0;5.0;1;1;0;0;0.0;2.8;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.9;0.0;3.6;9.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;9;False
1971-09-01;349000;2;1;24.9;41.1;12.0;5.0;1;1;0;0;0.0;2.8;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.9;0.0;3.6;9.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;9;False
1971-10-01;349000;1;1;52.8;114.5;24.0;14.0;1;1;0;0;0.0;1.3;0.0;1.0;0.0;0.7;0.0;0.2;0.0;0.0;0.0;4.5;0.0;15.8;0.0;1.5;3.8;1.7;0.0;0.5;26.9;3.1;0.7;52.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;10;False
1971-10-01;349000;2;1;52.8;114.5;24.0;14.0;1;1;0;0;0.0;1.3;0.0;1.0;0.0;0.7;0.0;0.2;0.0;0.0;0.0;4.5;0.0;15.8;0.0;1.5;3.8;1.7;0.0;0.5;26.9;3.1;0.7;52.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;10;False
1971-11-01;349000;2;1;14.0;36.4;21.0;10.0;1;1;0;0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;14.0;4.0;1.0;0.0;1.4;0.6;1.3;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;11;False
1971-11-01;349000;1;1;14.0;36.4;21.0;10.0;1;1;0;0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;14.0;4.0;1.0;0.0;1.4;0.6;1.3;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1971;11;False
1971-12-01;349000;1;1;24.5;77.7;17.0;13.0;1;1;0;0;6.4;8.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;24.5;2.6;0.0;0.0;1.6;19.6;1.9;0.0;0.0;0.4;4.5;0.5;3.6;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;12;False
1971-12-01;349000;2;1;24.5;77.7;17.0;13.0;1;1;0;0;6.4;8.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;24.5;2.6;0.0;0.0;1.6;19.6;1.9;0.0;0.0;0.4;4.5;0.5;3.6;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1971;12;False
1972-01-01;349000;1;1;57.7;262.3;17.0;23.0;1;1;0;1;6.6;0.0;0.0;0.0;2.9;0.0;4.6;0.4;0.0;1.5;17.8;23.3;3.4;0.0;12.4;19.6;57.7;18.6;0.2;11.4;1.1;5.4;0.0;0.0;24.8;2.7;9.0;3.0;6.8;9.3;19.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;1;False
1972-01-01;349000;2;1;57.7;262.3;17.0;23.0;1;1;0;1;6.6;0.0;0.0;0.0;2.9;0.0;4.6;0.4;0.0;1.5;17.8;23.3;3.4;0.0;12.4;19.6;57.7;18.6;0.2;11.4;1.1;5.4;0.0;0.0;24.8;2.7;9.0;3.0;6.8;9.3;19.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;1;False
1972-02-01;349000;1;1;93.4;287.6;22.0;22.0;1;1;0;1;0.3;0.9;6.5;0.0;4.7;37.7;3.5;7.4;2.6;3.3;38.9;11.3;10.4;0.0;5.9;0.0;30.8;0.0;2.2;0.3;0.5;93.4;2.2;0.0;2.1;0.0;14.8;7.9;0.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;0.0;0.0;1972;2;False
1972-02-01;349000;2;1;93.4;287.6;22.0;22.0;1;1;0;1;0.3;0.9;6.5;0.0;4.7;37.7;3.5;7.4;2.6;3.3;38.9;11.3;10.4;0.0;5.9;0.0;30.8;0.0;2.2;0.3;0.5;93.4;2.2;0.0;2.1;0.0;14.8;7.9;0.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;0.0;0.0;1972;2;False
1972-03-01;349000;1;1;59.2;356.7;11.0;27.0;1;1;0;1;19.6;23.4;0.8;31.1;12.2;10.2;2.5;4.3;10.8;0.4;59.2;3.0;0.0;1.3;17.1;6.2;8.8;11.0;15.6;6.4;1.8;17.9;11.6;0.0;0.0;13.2;10.6;0.0;3.1;49.0;5.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;3;False
1972-03-01;349000;2;1;59.2;356.7;11.0;27.0;1;1;0;1;19.6;23.4;0.8;31.1;12.2;10.2;2.5;4.3;10.8;0.4;59.2;3.0;0.0;1.3;17.1;6.2;8.8;11.0;15.6;6.4;1.8;17.9;11.6;0.0;0.0;13.2;10.6;0.0;3.1;49.0;5.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;3;False
1972-04-01;349000;2;1;47.2;310.4;20.0;24.0;1;1;0;1;1.2;2.3;4.5;25.4;19.8;0.0;0.0;0.0;2.8;10.2;27.5;13.9;12.8;0.0;2.6;24.2;44.0;2.7;0.0;47.2;16.6;1.2;20.4;0.0;3.1;5.2;10.8;2.0;6.2;3.8;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;4;False
1972-04-01;349000;1;1;47.2;310.4;20.0;24.0;1;1;0;1;1.2;2.3;4.5;25.4;19.8;0.0;0.0;0.0;2.8;10.2;27.5;13.9;12.8;0.0;2.6;24.2;44.0;2.7;0.0;47.2;16.6;1.2;20.4;0.0;3.1;5.2;10.8;2.0;6.2;3.8;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;4;False
1972-05-01;349000;1;1;31.0;137.2;18.0;23.0;1;1;0;1;0.0;2.0;11.3;3.5;0.5;6.3;11.4;10.4;0.0;3.8;9.1;10.7;0.0;0.0;9.0;0.6;0.8;31.0;0.0;2.0;1.0;0.2;1.8;3.6;2.7;0.2;0.0;0.0;0.0;14.9;0.4;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;5;False
1972-05-01;349000;2;1;31.0;137.2;18.0;23.0;1;1;0;1;0.0;2.0;11.3;3.5;0.5;6.3;11.4;10.4;0.0;3.8;9.1;10.7;0.0;0.0;9.0;0.6;0.8;31.0;0.0;2.0;1.0;0.2;1.8;3.6;2.7;0.2;0.0;0.0;0.0;14.9;0.4;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;5;False
1972-06-01;349000;1;1;37.0;122.4;20.0;19.0;1;1;0;1;17.7;5.5;7.0;0.0;2.2;3.1;5.6;0.0;7.3;3.9;0.0;3.7;0.0;0.0;3.0;3.9;0.8;0.0;2.5;37.0;0.0;4.6;10.2;0.4;0.8;3.2;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;6;False
1972-06-01;349000;2;1;37.0;122.4;20.0;19.0;1;1;0;1;17.7;5.5;7.0;0.0;2.2;3.1;5.6;0.0;7.3;3.9;0.0;3.7;0.0;0.0;3.0;3.9;0.8;0.0;2.5;37.0;0.0;4.6;10.2;0.4;0.8;3.2;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;6;False
1972-07-01;349000;1;1;30.0;48.6;31.0;9.0;1;1;0;1;0.0;5.7;0.0;0.0;0.0;3.2;2.0;0.0;0.0;3.1;2.3;0.0;0.4;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;30.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;7;False
1972-07-01;349000;2;1;30.0;48.6;31.0;9.0;1;1;0;1;0.0;5.7;0.0;0.0;0.0;3.2;2.0;0.0;0.0;3.1;2.3;0.0;0.4;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;30.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;7;False
1972-08-01;349000;2;1;10.3;33.2;30.0;11.0;1;1;0;1;1.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8;3.0;0.0;0.0;0.7;0.0;3.0;0.0;0.5;4.2;0.0;0.5;0.0;0.0;0.0;0.0;0.4;0.0;0.0;10.3;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;8;False
1972-08-01;349000;1;1;10.3;33.2;30.0;11.0;1;1;0;1;1.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8;3.0;0.0;0.0;0.7;0.0;3.0;0.0;0.5;4.2;0.0;0.5;0.0;0.0;0.0;0.0;0.4;0.0;0.0;10.3;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;8;False
1972-09-01;349000;2;1;5.6;13.8;2.0;4.0;1;1;0;1;0.0;5.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;9;False
1972-09-01;349000;1;1;5.6;13.8;2.0;4.0;1;1;0;1;0.0;5.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;9;False
1972-10-01;349000;2;1;23.2;44.1;29.0;5.0;1;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;12.6;0.0;2.6;0.0;5.1;0.0;0.0;0.0;0.0;0.0;23.2;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;10;False
1972-10-01;349000;1;1;23.2;44.1;29.0;5.0;1;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;12.6;0.0;2.6;0.0;5.1;0.0;0.0;0.0;0.0;0.0;23.2;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;10;False
1972-11-01;349000;1;1;134.4;186.4;28.0;7.0;1;1;0;1;5.5;29.8;0.0;1.6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.4;13.1;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;11;False
1972-11-01;349000;2;1;134.4;186.4;28.0;7.0;1;1;0;1;5.5;29.8;0.0;1.6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.4;13.1;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1972;11;False
1972-12-01;349000;1;1;48.6;213.2;23.0;14.0;1;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;44.2;2.1;14.0;6.8;48.6;3.6;1.1;5.7;8.4;28.7;7.9;0.0;13.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;12;False
1972-12-01;349000;2;1;48.6;213.2;23.0;14.0;1;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;44.2;2.1;14.0;6.8;48.6;3.6;1.1;5.7;8.4;28.7;7.9;0.0;13.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1972;12;False
1973-01-01;349000;1;1;51.8;306.8;11.0;25.0;1;1;0;1;21.2;15.2;0.0;0.0;0.8;10.5;12.1;15.5;1.0;3.4;51.8;11.0;6.5;2.2;3.4;14.4;7.0;0.0;25.0;35.6;13.5;1.1;29.3;8.0;0.0;0.0;2.5;0.0;2.5;9.8;3.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1973;1;False
1973-01-01;349000;2;1;51.8;306.8;11.0;25.0;1;1;0;1;21.2;15.2;0.0;0.0;0.8;10.5;12.1;15.5;1.0;3.4;51.8;11.0;6.5;2.2;3.4;14.4;7.0;0.0;25.0;35.6;13.5;1.1;29.3;8.0;0.0;0.0;2.5;0.0;2.5;9.8;3.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1973;1;False
1973-02-01;349000;1;1;44.6;347.3;10.0;23.0;1;1;0;1;8.8;4.8;1.7;4.4;35.2;16.2;0.6;0.0;0.0;44.6;0.0;4.4;2.3;0.0;20.2;11.8;0.0;1.0;9.0;23.8;29.7;18.9;21.6;15.5;21.8;21.7;17.0;12.3;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;0.0;0.0;0.0;1973;2;False
1973-02-01;349000;2;1;44.6;347.3;10.0;23.0;1;1;0;1;8.8;4.8;1.7;4.4;35.2;16.2;0.6;0.0;0.0;44.6;0.0;4.4;2.3;0.0;20.2;11.8;0.0;1.0;9.0;23.8;29.7;18.9;21.6;15.5;21.8;21.7;17.0;12.3;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;0.0;0.0;0.0;1973;2;False
